Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Ghana,GHA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1154.136722,1156.581191,1166.022965,1179.349103,1169.465014,1152.543904,1075.403458,1082.390843,1061.713867,1099.294377,1176.431495,1204.999153,1142.381604,1142.661346,1188.958209,1016.457169,960.075035,963.3675866,1025.798421,980.0976731,962.3836018,904.7609412,818.4244843,757.9190585,798.7614476,814.6128558,832.150221,847.1364371,869.4706255,887.8231267,891.3047522,911.5963092,919.9807504,937.4459884,941.781911,954.4414309,972.7305965,988.2819269,1009.472437,1028.387837,1040.634099,1056.070904,1076.915201,1105.401369,1138.65837,1175.86166,1219.562125,1240.161967,1319.173589,1348.341403,1419.120302,1579.699593,1686.069544,1767.80207,1777.096707,1774.074771,1793.180856,1896.366732,1970.260829,2053.586731,2020.624272,2084.635014
Gibraltar,GIB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5030.743562,5650.01778,5636.945767,6281.294459,6847.469102,7549.407366,7980.604827,8364.663124,8909.084495,9903.047394,10726.80843,11517.8384,12605.85852,13564.23256,12644.29455,13323.67979,14017.1882,14242.90734,15078.29256,15380.22905,15333.02721,14960.05734,14699.71452,14456.81608,14674.19919,14984.16151,15011.99283,14623.91431,15195.67673,15691.01472,15525.9087,15816.21749,15805.73142,15461.61686,15692.08135,15946.89337,16331.18847,16979.54998,17543.3899,18013.21932,18642.88288,19312.47049,19996.63852,21104.92429,22118.25171,22185.61681,23369.353,24073.0005,23928.70939,22839.44653,21560.35335,19400.80773,18123.6711,17796.25767,18000.41846,18083.87791,18070.78073,18304.30768,18647.49572,19003.82905,17323.82277,18831.2875
Greenland,GRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,15375.20266,17088.70223,17731.09348,18667.33225,19533.21908,19619.81459,20747.17128,22714.66278,24179.23143,25150.01487,27005.35407,26758.58356,25327.63477,25901.50092,24280.28338,24931.52279,26551.26823,27705.09092,28883.8482,30528.83333,26805.57759,26823.40628,25544.32584,24303.92358,25604.62233,26416.54399,26772.64167,27117.40151,29169.07693,29570.9931,31614.65173,31930.62865,31475.854,32779.91562,34953.98573,36681.84375,38829.57681,39896.91687,42527.71109,42899.78883,43198.07731,42994.92382,43655.74589,43338.42902,45545.19033,44536.40131,46561.83159,46598.8233,47013.03495,47908.10672,47957.79367,..
Grenada,GRD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3269.111837,3486.821227,3702.97638,3665.42611,3656.846797,3704.553761,3723.654846,3760.502675,3926.31868,4199.126265,4616.064484,4815.934283,5058.943087,5294.932476,5360.838833,5276.971198,5117.094302,5145.560265,5205.823911,5398.275343,5637.545539,6271.995575,6678.085157,6976.716777,6808.700494,7015.962706,7652.850966,7578.309432,8558.828719,8194.950804,8676.507451,8735.964014,8132.780733,8057.686508,8076.82315,7934.041421,8066.552683,8601.081015,9096.538652,9380.232233,9742.603661,10115.06411,10133.1322,8699.111385,9121.376101
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30543.82383,30704.95326,32622.13369,33743.74141,32461.44849,32653.30787,33278.07334,33383.12686,34094.34882,34067.19377,34728.89371,35222.38852,35722.11434,35829.25036,35652.80476,35678.2833,35103.16184,35666.31615,31162.67596,..
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1854.7933,1878.545649,1888.703277,2009.322277,2042.455205,2071.640714,2125.383373,2152.878044,2279.872232,2326.823374,2398.723294,2471.780133,2590.835447,2702.954282,2810.113327,2800.963748,2941.27696,3100.412668,3181.287605,3252.59064,3291.737032,3228.301792,3032.233716,2875.09603,2811.291184,2718.25708,2647.957698,2666.933516,2695.091849,2725.106751,2733.866595,2758.678826,2817.231147,2854.132997,2896.223444,2965.891791,2981.120883,3038.713505,3115.977429,3160.07953,3195.39434,3192.308607,3239.567178,3250.841126,3282.321072,3320.164071,3427.678267,3573.599636,3620.830465,3570.302838,3606.430549,3688.866164,3731.675784,3802.153802,3903.059615,3994.636913,4034.158482,4091.268,4160.071138,4254.035159,4126.205428,4371.615736
Guinea,GIN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,526.0399486,527.2971165,543.5848216,548.3892995,555.4582785,554.0437371,556.7379074,569.4615484,576.6893925,587.6179195,597.8676047,612.5726227,618.8469134,626.9663148,628.1550971,637.4931983,657.2217812,652.7306677,655.0854792,661.1025032,654.7476882,683.9001161,696.0313211,672.6307283,689.2566887,711.9908716,737.7130522,749.8700765,759.5878624,769.2554754,830.2461639,890.7886767,920.9642787,945.5074328,962.1163242,965.3755224
Guinea-Bissau,GNB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,517.0411596,487.5371413,508.5938843,504.8233778,519.8348311,554.5317587,578.5985198,536.1959911,606.2591486,616.2824166,513.3623756,597.3609006,609.7020191,574.9286574,611.7782553,622.0063381,602.9874207,606.725473,620.8334077,644.3834772,668.630623,687.051252,679.0665338,677.9988269,684.6529378,700.0042168,765.7435569,799.9123204,564.242432,559.0068906,577.4856649,577.7188263,559.5562081,550.0894257,552.2847665,562.3848559,561.7350478,566.1073629,569.9528355,574.4708047,585.691609,616.6835424,590.2660564,593.4814426,583.5661262,603.3993815,624.9197523,645.3590865,637.5466812,650.0693824,619.2891578,627.6750204
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2720.911863,2764.104422,2716.229741,2320.353458,2522.152183,2728.006707,2816.1088,2888.283486,2874.154113,3032.755992,3120.607281,3178.278461,3037.655296,3041.926185,3240.998409,3478.216177,3493.017471,3363.722581,3269.926061,3184.556124,3223.593739,3265.207025,2836.2815,2651.422516,2530.224846,2607.009966,2603.781787,2651.465565,2576.699085,2466.638759,2398.292932,2539.577473,2721.537425,2922.379333,3151.856063,3299.995122,3564.854065,3799.298292,3756.303212,3888.657253,3850.817783,3946.589303,3993.524121,3966.396135,4025.190736,3944.444745,4145.784793,4443.072619,4512.38526,4681.648276,4847.43148,5088.607045,5338.712684,5505.389992,5568.218212,5576.825852,5759.691656,5945.068732,6178.889746,6478.287688,9250.301674,11040.71201
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1729.641425,1646.647061,1742.39753,1676.635495,1617.486264,1620.983859,1580.989804,1518.13751,1537.091017,1566.555667,1548.91466,1621.2294,1609.942818,1658.627683,1724.661117,1712.920027,1822.741773,1853.562062,1928.795358,2030.962033,2133.211867,2025.624939,1908.203415,1880.543924,1842.640117,1812.053114,1763.723513,1712.661254,1680.676173,1598.703461,1583.131285,1581.290956,1468.506084,1362.53725,1177.354517,1270.12958,1298.774332,1310.082233,1315.091752,1327.289975,1315.943896,1289.343556,1281.274057,1304.128341,1266.034838,1283.897146,1285.703399,1324.870681,1338.763435,1395.705502,1296.805666,1342.543642,1329.465754,1366.992645,1370.986894,1386.854191,1393.176577,1409.632537,1414.999409,1373.883104,1311.708137,1272.59051
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1220.53114,1208.921542,1243.475445,1252.516698,1283.685872,1360.340328,1392.602775,1433.339362,1483.577949,1449.823985,1458.639483,1472.744254,1512.223591,1583.501434,1517.912036,1504.036634,1611.928437,1725.348782,1772.627153,1815.089752,1770.561647,1696.060316,1610.876435,1576.802458,1626.724163,1667.555743,1705.032371,1765.400616,1744.452832,1740.796721,1738.621552,1633.670641,1684.627385,1744.256359,1699.267545,1753.85641,1736.242299,1764.742313,1776.758195,1714.961727,1790.364083,1790.797524,1810.473722,1845.6371,1913.111772,1980.986058,2062.603607,2141.375171,2183.765661,2086.271295,2120.74289,2159.710788,2207.230214,2228.146747,2256.015056,2302.204411,2351.093586,2423.592266,2475.170274,2499.492823,2239.00815,2479.989712
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,3955.99293,4333.794287,4847.262275,5139.728002,5739.49944,5791.011557,5737.039711,5807.326043,6363.673699,6782.615031,7122.016898,7728.202203,8435.796975,8370.756848,8253.946607,9468.4483,10427.06932,11085.76503,11709.15555,12553.05113,13397.24553,13579.97131,14174.63136,15435.9039,15386.59018,16876.17874,18945.6258,20386.14374,20635.47562,21357.21218,22388.56154,23585.57275,24621.54342,25526.31954,25619.90431,25551.27898,26631.70658,24856.68304,25237.59217,26933.17162,26885.37142,27209.97965,28097.01798,30304.19884,32401.25483,34457.89297,36371.50931,36923.89645,35938.40054,38089.81205,39656.11185,39887.59807,40959.73318,41796.59367,42431.88828,43087.28641,44380.53494,45280.21884,44192.37847,41469.97551,44535.93661
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7592.284598,7362.524182,7328.460343,7554.775533,7677.987696,7697.525941,7955.479942,8284.998774,8563.656463,8970.511234,9357.417441,9829.027463,10259.84194,10796.76186,11282.92991,11746.63121,11797.42897,11937.04911,11167.02945,11313.52289,11556.67264,11470.40343,11709.80143,12237.31167,12720.71202,13037.96469,13630.68824,14379.4442,15041.09858,14400.71916,15486.63403
Iceland,ISL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34188.3821,35557.31001,37302.67172,39622.60698,40725.88604,42174.66506,43288.0763,43143.46058,43763.77561,46766.01687,48850.76586,50731.69069,53646.36902,53821.47082,49527.39883,48193.7014,48933.54566,49191.57442,50946.81626,51233.24405,52951.68151,55513.6423,56501.45768,57699.45893,57818.85946,53188.03981,54291.87007
India,IND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,302.6718187,307.7278964,310.3767247,322.2840611,339.2036902,323.4641091,316.6192677,334.3329556,338.4326238,352.8832057,362.9910563,360.7174613,350.5609996,353.7832651,349.7256807,372.9646205,370.5288027,388.4074749,401.3125051,371.6631279,387.64086,401.4845839,405.876646,425.4725127,431.7029959,444.2326644,455.2281617,463.05575,496.8561311,515.410609,532.75455,527.5145164,545.3994646,560.1619407,585.9646211,618.3677694,652.5660815,666.420154,694.7353031,742.6589518,757.6687472,780.606234,796.7247856,845.2748445,897.6282327,953.567973,1014.627641,1075.994087,1093.076551,1162.498808,1244.366016,1292.821206,1346.67591,1415.828722,1503.421507,1605.605445,1719.318076,1816.730876,1914.012397,1965.53933,1817.815782,1961.421031
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,601.4469156,619.4048509,614.3141222,584.7892114,589.4168713,579.9246365,580.1523199,572.3816302,617.8494661,642.4103533,672.67672,701.0725826,730.9584141,769.9478834,804.7671734,828.7021381,865.6040913,914.5379666,954.1291487,998.2300671,1072.450151,1130.19229,1129.181545,1152.398442,1204.45973,1208.25096,1252.213781,1289.336512,1336.420185,1414.3514,1489.742878,1563.295033,1636.954854,1714.877579,1815.01821,1934.123433,2054.385835,2119.918101,1815.698066,1804.705162,1867.548796,1909.291868,1968.301128,2034.761462,2108.641795,2199.093914,2289.422012,2402.667542,2513.671592,2595.298759,2720.191622,2849.354985,2980.61011,3104.348,3217.317468,3331.695115,3456.928114,3589.715543,3732.867111,3877.424622,3757.121641,3855.79706
"Iran, Islamic Rep.",IRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2292.889057,2466.573253,2593.486565,2704.733928,2858.213684,3258.400818,3538.267053,3832.708154,4268.835376,4801.145939,5185.908936,5741.86585,6400.876547,6692.42117,6884.456725,6664.231734,7646.541079,7206.089581,6078.554645,5164.56362,3900.998405,3536.953985,4182.816862,4458.334942,3972.864235,3886.846218,3370.343095,3237.468316,2932.666459,3013.446598,3329.34269,3667.292743,3717.260242,3604.725528,3492.811355,3527.07612,3699.745446,3699.736078,3727.364203,3753.370417,3922.980058,3966.910406,4234.140124,4543.345076,4683.42726,4776.632434,4959.12496,5304.804731,5260.290956,5254.68676,5496.215348,5575.682276,5302.461469,5157.439037,5345.761943,5200.680787,5582.8929,5657.970081,5454.297818,5308.919851,5333.046779,..
Iraq,IRQ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,1265.560616,1262.33069,1275.466977,1299.739494,1304.555951,1318.511318,1482.086811,1614.056871,1831.081423,1806.97214,2049.626151,2402.924302,2911.17782,2809.552199,2827.835662,2394.567276,2300.806213,2279.425074,2332.294368,2494.858498,2441.042278,2311.673919,3559.395823,1246.060149,1606.096695,2031.603313,2046.822024,2026.936665,2181.702755,2564.056701,3352.307837,3822.833655,4337.417172,4284.259898,3818.845368,2351.712737,3515.346792,3493.344742,3619.885906,3626.945884,3859.758174,3909.291582,4052.062613,4218.382369,4630.736522,4793.539392,4627.834818,4688.318017,5183.408969,4961.404508,4975.381048,5132.701067,4448.183656,4465.756222
Ireland,IRL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,12017.48276,12289.85259,12894.37311,13288.3252,13626.80605,14162.67229,14145.12486,15100.72904,15957.95117,16230.65867,16539.02049,16890.02798,17113.14872,16950.7439,17579.56228,18093.01449,18007.33256,18845.07703,19913.28724,21154.68929,22926.39601,23234.82456,23848.36508,24368.40028,25669.61715,27998.81923,29826.29221,32781.23019,35282.00314,38557.44948,41623.05751,43138.61712,44918.80735,45523.05582,47731.48464,49381.77558,50462.26534,51625.27607,48313.96705,45386.40516,45932.01374,46220.81322,46001.27329,46339.4693,50010.43421,62012.48493,62568.6266,67424.22856,72607.63185,75143.01847,78732.55332,88588.48407
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18510.08121,18453.1555,21667.58958,23354.8226,25559.64653,26782.49604,27495.38997,27686.18521,27776.87407,28431.64509,29473.59686,30540.23467,32552.91569,34889.56182,39026.29047,43753.97346,45506.46912,47491.62991,50042.63143,52668.59105,54963.48734,57642.34176,61324.67775,65025.63923,67306.10691,68015.88066,69933.08324,71304.01476,76833.19813,80538.46423,85194.62438,85126.97047,90975.3085,94883.28848,96449.33965,96105.30317,..,..
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25179.96993,26008.27859,26362.15354,26847.73145,27107.22108,28747.92911,28106.94512,27492.562,27310.96594,28151.27189,28809.64251,29939.93719,31207.60199,31718.48915,31323.31201,32504.71335,33678.13146,33995.42769,34960.94336,35710.88627,35808.43643,36680.32213,37550.72769,38301.45366,38995.23045,37488.45495,39913.09851
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9687.647006,10412.90484,10984.31067,11516.17676,11741.37937,12023.41272,12644.32138,13454.27585,14244.52546,15027.85749,15736.18363,15947.72206,16442.65799,17495.28505,18337.16058,17846.97455,19023.50417,19427.91106,19986.06258,21115.91946,21795.25452,21952.88486,22027.35453,22276.81238,22990.29033,23626.74927,24301.14338,25074.26732,26113.35552,26977.93266,27490.63204,27894.24279,28107.85903,27851.12136,28444.41025,29265.08905,29627.48695,30153.77518,30690.91172,31184.61639,32350.90437,32963.67061,32998.20319,32897.39078,33150.47622,33257.7698,33751.70002,34081.09033,33530.36014,31615.27081,32058.17399,32229.45679,31184.55843,30257.62743,29979.91872,30242.38614,30685.6459,31244.2271,31593.48026,32119.74441,29358.12943,31511.79487
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,3945.129434,3965.696441,4141.702891,4316.361609,4770.107541,4813.845115,5590.307488,5197.991171,4900.093461,4815.952964,4433.762873,4265.767936,4212.703858,4115.514577,3826.425872,3866.494207,3880.890846,3889.393235,3771.903667,3615.191408,3647.865416,3905.690474,4037.095309,4301.397593,4451.635114,4629.84547,4678.728096,5070.834256,5090.867592,5159.781952,5103.704612,4996.129871,4832.808751,4839.287842,4841.3157,4869.725706,4933.534334,5083.088171,5120.929448,5138.44741,5259.748096,5308.440332,5239.532824,4986.816494,4888.579138,4945.948846,4887.586951,4884.392,4889.986309,4907.927415,4949.369484,4973.724172,5043.54079,5065.374889,4539.001917,4728.154712
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6260.67597,6952.109597,7501.445444,8055.041395,8902.495553,9319.706558,10217.41421,11232.9061,12537.88089,13935.68627,14114.31582,14456.8212,15455.13694,16463.27917,16046.78468,16333.67482,16801.92503,17370.61655,18120.72843,18953.33391,19334.37474,20011.82925,20525.29585,21122.96484,21912.15186,22898.99424,23527.71252,24503.08457,26026.86488,27199.93997,28422.21312,29308.27409,29462.65397,29232.43979,29466.75525,30171.16379,31046.17015,31276.19308,30795.08889,30636.26612,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35242.19938,35861.97285,36117.22769,36081.06531,34556.43993,35278.42051
Jordan,JOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2698.721654,2847.330036,3179.840691,3732.627111,4019.432287,4543.920666,4676.018997,4387.56924,4390.097831,4101.005108,4161.389983,4099.666134,4000.26386,3421.072504,3252.283523,3133.585015,3387.60815,3350.9916,3351.053564,3420.425244,3385.565171,3414.122228,3449.069682,3503.768455,3587.826696,3708.252573,3848.82356,3923.033844,4147.537362,4341.188718,4515.591134,4678.835063,4786.748451,4781.60509,4644.16937,4521.40808,4386.745095,4274.547909,4221.089517,4164.108769,4119.252115,4105.720951,4109.752429,4133.549805,4028.963007,4091.574187
Kazakhstan,KAZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5831.080352,5156.946072,4887.375816,4453.564792,3949.046685,3700.754486,3776.083915,3901.338993,3893.938724,4037.453763,4446.452533,5055.313866,5550.505632,6046.328017,6580.885049,7155.343663,7837.629145,8438.104645,8554.823573,8487.54483,8979.332284,9506.734053,9823.693897,10264.29807,10539.04468,10510.77189,10476.34757,10758.52088,11053.36206,11402.76011,10974.24628,11264.91256
Kenya,KEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,751.4767071,671.7410366,712.3701719,750.4723993,762.6026579,752.8259524,835.537965,835.135774,871.6485979,909.047034,836.7619525,986.3760088,1113.700193,1136.810106,1139.918564,1107.743644,1089.831155,1148.645025,1182.292804,1224.616936,1244.307804,1242.327529,1213.231676,1182.738789,1158.577622,1163.982464,1202.431239,1228.571276,1259.338549,1273.487567,1282.718281,1258.870472,1209.143326,1175.802134,1170.297096,1185.8785,1199.58118,1171.42511,1176.575815,1170.867353,1145.984615,1157.295588,1132.486461,1134.534893,1160.438547,1195.773841,1238.537024,1287.24979,1255.025094,1261.348515,1326.385821,1357.253632,1381.968708,1397.378658,1430.445225,1464.554009,1489.758779,1510.908072,1559.859146,1602.788401,1563.178702,1643.56909
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,2161.030891,2077.540543,2293.370978,2732.373118,3913.51066,4064.31915,2933.368044,2756.800843,2744.714549,2391.211486,1968.631877,1878.056719,1980.569001,1937.705351,1998.797369,1824.250978,1767.331286,1563.786642,1661.709748,1565.916701,1519.171549,1492.413086,1483.858285,1478.099082,1484.81523,1464.792502,1467.191379,1467.759802,1537.734385,1488.328008,1554.444694,1505.911303,1536.739286,1540.539307,1487.674258,1530.540876,1496.998652,1492.808241,1428.599275,1409.134736,1366.247996,1366.368086,1414.611735,1452.61353,1416.987889,1535.162783,1506.071697,1481.0131,1536.391849,1505.155236,1473.888034,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1027.468538,1066.610515,1076.920824,1141.820659,1217.726265,1274.041507,1391.420249,1482.72649,1639.452982,1836.145882,1977.071043,2142.900701,2254.798024,2545.316171,2740.088622,2905.623817,3237.683,3580.819169,3913.123869,4188.422281,4055.790842,4282.34337,4568.259118,5103.523017,5572.83257,5950.800428,6559.290714,7321.39277,8119.167981,8607.865825,9365.394986,10272.6207,10796.60465,11422.51465,12356.27829,13408.68142,14329.53931,15071.75639,14195.81309,15711.56402,16992.47908,17680.84549,18936.95165,19431.97111,20361.06925,21193.35751,22192.18512,23360.90574,23882.7305,23948.47224,25451.00416,26186.89754,26675.44017,27394.65031,28094.9177,28732.23108,29461.78401,30307.39524,31053.63793,31640.21463,31327.4094,32644.67144
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2621.423569,2731.383164,2843.380023,2997.219354,3021.367225,3163.46018,3279.039976,3520.766449,3739.181511,3890.196168,4009.106423,4219.080692,3990.970274,4316.318403
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34712.31105,34472.62753,33602.64678,32534.01279,29978.82545,29951.56661,29185.61397,29590.97209,34322.24682,37168.55404,39849.59691,40976.67686,41170.67079,39777.28691,34800.30883,32035.37848,33166.91962,33455.23897,32136.13317,30857.16042,29869.55275,29801.23802,27702.18785,27819.44795,27207.13182,24429.22046,..
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1022.866731,1036.710258,1153.025209,1160.676225,1203.482098,1089.908492,928.3156356,784.5783916,627.2167613,587.3052078,619.6729332,671.2530931,675.0604551,689.4174971,718.3373488,749.4197807,742.4436884,786.35182,831.4843246,820.7159801,837.1337991,900.0255139,966.4153604,982.3771732,966.15073,1011.315529,993.7374233,1080.54823,1101.705332,1121.082835,1146.103221,1177.438736,1197.610724,1226.824464,1102.664362,1122.970093
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,588.1993384,600.9989409,612.6956605,586.7441909,558.464197,619.528051,642.494625,651.6209527,669.3389281,690.5617842,728.6272871,762.0555613,797.620021,835.7030636,852.9355461,899.3911951,935.751331,973.8597549,1015.790113,1061.306426,1111.724543,1172.217346,1252.693903,1325.441644,1405.123505,1485.476562,1586.20293,1687.147369,1795.137631,1910.531051,2025.47216,2140.044323,2255.311879,2373.597379,2483.161575,2579.253661,2554.425463,2582.169904
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4970.685668,5157.090483,5669.044173,6085.341111,6304.169292,6726.504906,7245.144763,7849.282617,8593.031142,9406.803117,10527.91274,11896.22084,13186.24725,12893.43632,11240.4012,10963.67875,11451.45137,12410.30799,12796.16771,13162.68405,13786.4568,14242.43282,14845.2772,15558.27611,16056.03516,15559.59465,16406.22601
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5062.309298,2868.684524,3530.650391,5062.155175,5598.375084,5876.334436,6059.14394,6221.352785,6765.71008,6747.82555,6928.726796,6792.545851,6713.494836,6712.359064,6624.746168,6517.248034,6677.163852,6667.698796,6684.241416,7294.957828,7960.891935,8687.433315,9115.059544,8754.106638,8434.496601,8201.385446,7937.901496,7643.008718,7551.890376,7502.654499,7318.287544,6815.908976,5072.455753,4576.608731
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,231.136955,231.13296,261.5888966,283.8283177,301.2312759,301.5310613,294.0932519,319.2424189,311.1495084,308.9826693,308.6464583,317.1285338,309.2918295,381.8201941,413.3444888,348.1985822,376.0703333,445.0332718,511.2824879,510.9509056,482.9899573,473.0904184,481.0649542,478.00067,491.942295,492.7280106,504.0681019,496.707267,527.9907029,546.6665774,567.0599828,593.0668008,620.1754926,627.8674615,651.4401006,659.6680304,683.7348222,696.8944742,697.1707492,692.7872124,715.0085118,739.4072857,746.9263337,785.4254305,803.6559184,835.6097832,873.6626167,911.6284267,961.8700492,948.3594912,995.581359,1037.248489,1096.828456,1109.037118,1119.771667,1146.064688,1178.018451,1132.009269,1109.255917,1126.843844,1033.432132,1035.800247
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,775.9638159,770.1062441,780.3814913,535.8639688,539.626219,553.5675587,578.1373493,608.9904097,626.1105545,633.6106541,648.5526767,679.7146462,713.0672979,754.4584876,740.3759591,721.5810505,692.6188889,692.2030424,683.2512964,650.4133691,616.0053858,625.4920332
